Wavelength (nm),477.605,560.041,661.346,834.812,1647.57,2205.034
300.0,0.0,0.0,0.0,0.0,0.0,0.0
300.1,0.0,0.0,0.0,0.0,0.0,0.0
300.2,0.0,0.0,0.0,0.0,0.0,0.0
300.3,0.0,0.0,0.0,0.0,0.0,0.0
300.4,0.0,0.0,0.0,0.0,0.0,0.0
300.5,0.0,0.0,0.0,0.0,0.0,0.0
300.6,0.0,0.0,0.0,0.0,0.0,0.0
300.7,0.0,0.0,0.0,0.0,0.0,0.0
300.8,0.0,0.0,0.0,0.0,0.0,0.0
300.9,0.0,0.0,0.0,0.0,0.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0
301.1,0.0,0.0,0.0,0.0,0.0,0.0
301.2,0.0,0.0,0.0,0.0,0.0,0.0
301.3,0.0,0.0,0.0,0.0,0.0,0.0
301.4,0.0,0.0,0.0,0.0,0.0,0.0
301.5,0.0,0.0,0.0,0.0,0.0,0.0
301.6,0.0,0.0,0.0,0.0,0.0,0.0
301.7,0.0,0.0,0.0,0.0,0.0,0.0
301.8,0.0,0.0,0.0,0.0,0.0,0.0
301.9,0.0,0.0,0.0,0.0,0.0,0.0
302.0,0.0,0.0,0.0,0.0,0.0,0.0
302.1,0.0,0.0,0.0,0.0,0.0,0.0
302.2,0.0,0.0,0.0,0.0,0.0,0.0
302.3,0.0,0.0,0.0,0.0,0.0,0.0
302.4,0.0,0.0,0.0,0.0,0.0,0.0
302.5,0.0,0.0,0.0,0.0,0.0,0.0
302.6,0.0,0.0,0.0,0.0,0.0,0.0
302.7,0.0,0.0,0.0,0.0,0.0,0.0
302.8,0.0,0.0,0.0,0.0,0.0,0.0
302.9,0.0,0.0,0.0,0.0,0.0,0.0
303.0,0.0,0.0,0.0,0.0,0.0,0.0
303.1,0.0,0.0,0.0,0.0,0.0,0.0
303.2,0.0,0.0,0.0,0.0,0.0,0.0
303.3,0.0,0.0,0.0,0.0,0.0,0.0
303.4,0.0,0.0,0.0,0.0,0.0,0.0
303.5,0.0,0.0,0.0,0.0,0.0,0.0
303.6,0.0,0.0,0.0,0.0,0.0,0.0
303.7,0.0,0.0,0.0,0.0,0.0,0.0
303.8,0.0,0.0,0.0,0.0,0.0,0.0
303.9,0.0,0.0,0.0,0.0,0.0,0.0
304.0,0.0,0.0,0.0,0.0,0.0,0.0
304.1,0.0,0.0,0.0,0.0,0.0,0.0
304.2,0.0,0.0,0.0,0.0,0.0,0.0
304.3,0.0,0.0,0.0,0.0,0.0,0.0
304.4,0.0,0.0,0.0,0.0,0.0,0.0
304.5,0.0,0.0,0.0,0.0,0.0,0.0
304.6,0.0,0.0,0.0,0.0,0.0,0.0
304.7,0.0,0.0,0.0,0.0,0.0,0.0
304.8,0.0,0.0,0.0,0.0,0.0,0.0
304.9,0.0,0.0,0.0,0.0,0.0,0.0
305.0,0.0,0.0,0.0,0.0,0.0,0.0
305.1,0.0,0.0,0.0,0.0,0.0,0.0
305.2,0.0,0.0,0.0,0.0,0.0,0.0
305.3,0.0,0.0,0.0,0.0,0.0,0.0
305.4,0.0,0.0,0.0,0.0,0.0,0.0
