Wavelength (nm),485.111,568.644,659.783,840.431,1675.799,2223.108
300.0,0.0,0.0,0.0,0.0,0.0,0.0
300.1,0.0,0.0,0.0,0.0,0.0,0.0
300.2,0.0,0.0,0.0,0.0,0.0,0.0
300.3,0.0,0.0,0.0,0.0,0.0,0.0
300.4,0.0,0.0,0.0,0.0,0.0,0.0
300.5,0.0,0.0,0.0,0.0,0.0,0.0
300.6,0.0,0.0,0.0,0.0,0.0,0.0
300.7,0.0,0.0,0.0,0.0,0.0,0.0
300.8,0.0,0.0,0.0,0.0,0.0,0.0
300.9,0.0,0.0,0.0,0.0,0.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0
301.1,0.0,0.0,0.0,0.0,0.0,0.0
301.2,0.0,0.0,0.0,0.0,0.0,0.0
301.3,0.0,0.0,0.0,0.0,0.0,0.0
301.4,0.0,0.0,0.0,0.0,0.0,0.0
301.5,0.0,0.0,0.0,0.0,0.0,0.0
301.6,0.0,0.0,0.0,0.0,0.0,0.0
301.7,0.0,0.0,0.0,0.0,0.0,0.0
301.8,0.0,0.0,0.0,0.0,0.0,0.0
301.9,0.0,0.0,0.0,0.0,0.0,0.0
302.0,0.0,0.0,0.0,0.0,0.0,0.0
302.1,0.0,0.0,0.0,0.0,0.0,0.0
302.2,0.0,0.0,0.0,0.0,0.0,0.0
302.3,0.0,0.0,0.0,0.0,0.0,0.0
302.4,0.0,0.0,0.0,0.0,0.0,0.0
302.5,0.0,0.0,0.0,0.0,0.0,0.0
302.6,0.0,0.0,0.0,0.0,0.0,0.0
302.7,0.0,0.0,0.0,0.0,0.0,0.0
302.8,0.0,0.0,0.0,0.0,0.0,0.0
302.9,0.0,0.0,0.0,0.0,0.0,0.0
303.0,0.0,0.0,0.0,0.0,0.0,0.0
303.1,0.0,0.0,0.0,0.0,0.0,0.0
303.2,0.0,0.0,0.0,0.0,0.0,0.0
303.3,0.0,0.0,0.0,0.0,0.0,0.0
303.4,0.0,0.0,0.0,0.0,0.0,0.0
303.5,0.0,0.0,0.0,0.0,0.0,0.0
303.6,0.0,0.0,0.0,0.0,0.0,0.0
303.7,0.0,0.0,0.0,0.0,0.0,0.0
303.8,0.0,0.0,0.0,0.0,0.0,0.0
303.9,0.0,0.0,0.0,0.0,0.0,0.0
304.0,0.0,0.0,0.0,0.0,0.0,0.0
304.1,0.0,0.0,0.0,0.0,0.0,0.0
304.2,0.0,0.0,0.0,0.0,0.0,0.0
304.3,0.0,0.0,0.0,0.0,0.0,0.0
304.4,0.0,0.0,0.0,0.0,0.0,0.0
304.5,0.0,0.0,0.0,0.0,0.0,0.0
304.6,0.0,0.0,0.0,0.0,0.0,0.0
304.7,0.0,0.0,0.0,0.0,0.0,0.0
304.8,0.0,0.0,0.0,0.0,0.0,0.0
304.9,0.0,0.0,0.0,0.0,0.0,0.0
305.0,0.0,0.0,0.0,0.0,0.0,0.0
305.1,0.0,0.0,0.0,0.0,0.0,0.0
305.2,0.0,0.0,0.0,0.0,0.0,0.0
305.3,0.0,0.0,0.0,0.0,0.0,0.0
305.4,0.0,0.0,0.0,0.0,0.0,0.0
305.5,0.0,0.0,0.0,0.0,0.0,0.0
305.6,0.0,0.0,0.0,0.0,0.0,0.0
305.7,0.0,0.0,0.0,0.0,0.0,0.0
305.8,0.0,0.0,0.0,0.0,0.0,0.0
305.9,0.0,0.0,0.0,0.0,0.0,0.0
306.0,0.0,0.0,0.0,0.0,0.0,0.0
306.1,0.0,0.0,0.0,0.0,0.0,0.0
306.2,0.0,0.0,0.0,0.0,0.0,0.0
306.3,0.0,0.0,0.0,0.0,0.0,0.0
306.4,0.0,0.0,0.0,0.0,0.0,0.0
306.5,0.0,0.0,0.0,0.0,0.0,0.0
306.6,0.0,0.0,0.0,0.0,0.0,0.0
306.7,0.0,0.0,0.0,0.0,0.0,0.0
306.8,0.0,0.0,0.0,0.0,0.0,0.0
306.9,0.0,0.0,0.0,0.0,0.0,0.0
307.0,0.0,0.0,0.0,0.0,0.0,0.0
307.1,0.0,0.0,0.0,0.0,0.0,0.0
307.2,0.0,0.0,0.0,0.0,0.0,0.0
307.3,0.0,0.0,0.0,0.0,0.0,0.0
307.4,0.0,0.0,0.0,0.0,0.0,0.0
307.5,0.0,0.0,0.0,0.0,0.0,0.0
307.6,0.0,0.0,0.0,0.0,0.0,0.0
307.7,0.0,0.0,0.0,0.0,0.0,0.0
307.8,0.0,0.0,0.0,0.0,0.0,0.0
307.9,0.0,0.0,0.0,0.0,0.0,0.0
308.0,0.0,0.0,0.0,0.0,0.0,0.0
308.1,0.0,0.0,0.0,0.0,0.0,0.0
308.2,0.0,0.0,0.0,0.0,0.0,0.0
308.3,0.0,0.0,0.0,0.0,0.0,0.0
308.4,0.0,0.0,0.0,0.0,0.0,0.0
308.5,0.0,0.0,0.0,0.0,0.0,0.0
308.6,0.0,0.0,0.0,0.0,0.0,0.0
308.7,0.0,0.0,0.0,0.0,0.0,0.0
308.8,0.0,0.0,0.0,0.0,0.0,0.0
308.9,0.0,0.0,0.0,0.0,0.0,0.0
309.0,0.0,0.0,0.0,0.0,0.0,0.0
309.1,0.0,0.0,0.0,0.0,0.0,0.0
309.2,0.0,0.0,0.0,0.0,0.0,0.0
309.3,0.0,0.0,0.0,0.0,0.0,0.0
309.4,0.0,0.0,0.0,0.0,0.0,0.0
309.5,0.0,0.0,0.0,0.0,0.0,0.0
309.6,0.0,0.0,0.0,0.0,0.0,0.0
309.7,0.0,0.0,0.0,0.0,0.0,0.0
309.8,0.0,0.0,0.0,0.0,0.0,0.0
309.9,0.0,0.0,0.0,0.0,0.0,0.0
310.0,0.0,0.0,0.0,0.0,0.0,0.0
310.1,0.0,0.0,0.0,0.0,0.0,0.0
310.2,0.0,0.0,0.0,0.0,0.0,0.0
310.3,0.0,0.0,0.0,0.0,0.0,0.0
310.4,0.0,0.0,0.0,0.0,0.0,0.0
310.5,0.0,0.0,0.0,0.0,0.0,0.0
310.6,0.0,0.0,0.0,0.0,0.0,0.0
310.7,0.0,0.0,0.0,0.0,0.0,0.0
310.8,0.0,0.0,0.0,0.0,0.0,0.0
310.9,0.0,0.0,0.0,0.0,0.0,0.0
311.0,0.0,0.0,0.0,0.0,0.0,0.0
311.1,0.0,0.0,0.0,0.0,0.0,0.0
311.2,0.0,0.0,0.0,0.0,0.0,0.0
311.3,0.0,0.0,0.0,0.0,0.0,0.0
311.4,0.0,0.0,0.0,0.0,0.0,0.0
311.5,0.0,0.0,0.0,0.0,0.0,0.0
311.6,0.0,0.0,0.0,0.0,0.0,0.0
311.7,0.0,0.0,0.0,0.0,0.0,0.0
311.8,0.0,0.0,0.0,0.0,0.0,0.0
311.9,0.0,0.0,0.0,0.0,0.0,0.0
312.0,0.0,0.0,0.0,0.0,0.0,0.0
312.1,0.0,0.0,0.0,0.0,0.0,0.0
312.2,0.0,0.0,0.0,0.0,0.0,0.0
312.3,0.0,0.0,0.0,0.0,0.0,0.0
312.4,0.0,0.0,0.0,0.0,0.0,0.0
312.5,0.0,0.0,0.0,0.0,0.0,0.0
312.6,0.0,0.0,0.0,0.0,0.0,0.0
312.7,0.0,0.0,0.0,0.0,0.0,0.0
312.8,0.0,0.0,0.0,0.0,0.0,0.0
312.9,0.0,0.0,0.0,0.0,0.0,0.0
313.0,0.0,0.0,0.0,0.0,0.0,0.0
313.1,0.0,0.0,0.0,0.0,0.0,0.0
313.2,0.0,0.0,0.0,0.0,0.0,0.0
313.3,0.0,0.0,0.0,0.0,0.0,0.0
313.4,0.0,0.0,0.0,0.0,0.0,0.0
313.5,0.0,0.0,0.0,0.0,0.0,0.0
313.6,0.0,0.0,0.0,0.0,0.0,0.0
313.7,0.0,0.0,0.0,0.0,0.0,0.0
313.8,0.0,0.0,0.0,0.0,0.0,0.0
313.9,0.0,0.0,0.0,0.0,0.0,0.0
314.0,0.0,0.0,0.0,0.0,0.0,0.0
314.1,0.0,0.0,0.0,0.0,0.0,0.0
314.2,0.0,0.0,0.0,0.0,0.0,0.0
314.3,0.0,0.0,0.0,0.0,0.0,0.0
314.4,0.0,0.0,0.0,0.0,0.0,0.0
314.5,0.0,0.0,0.0,0.0,0.0,0.0
314.6,0.0,0.0,0.0,0.0,0.0,0.0
314.7,0.0,0.0,0.0,0.0,0.0,0.0
314.8,0.0,0.0,0.0,0.0,0.0,0.0
314.9,0.0,0.0,0.0,0.0,0.0,0.0
315.0,0.0,0.0,0.0,0.0,0.0,0.0
315.1,0.0,0.0,0.0,0.0,0.0,0.0
315.2,0.0,0.0,0.0,0.0,0.0,0.0
315.3,0.0,0.0,0.0,0.0,0.0,0.0
315.4,0.0,0.0,0.0,0.0,0.0,0.0
315.5,0.0,0.0,0.0,0.0,0.0,0.0
315.6,0.0,0.0,0.0,0.0,0.0,0.0
315.7,0.0,0.0,0.0,0.0,0.0,0.0
315.8,0.0,0.0,0.0,0.0,0.0,0.0
315.9,0.0,0.0,0.0,0.0,0.0,0.0
316.0,0.0,0.0,0.0,0.0,0.0,0.0
316.1,0.0,0.0,0.0,0.0,0.0,0.0
316.2,0.0,0.0,0.0,0.0,0.0,0.0
316.3,0.0,0.0,0.0,0.0,0.0,0.0
316.4,0.0,0.0,0.0,0.0,0.0,0.0
316.5,0.0,0.0,0.0,0.0,0.0,0.0
316.6,0.0,0.0,0.0,0.0,0.0,0.0
316.7,0.0,0.0,0.0,0.0,0.0,0.0
316.8,0.0,0.0,0.0,0.0,0.0,0.0
316.9,0.0,0.0,0.0,0.0,0.0,0.0
317.0,0.0,0.0,0.0,0.0,0.0,0.0
317.1,0.0,0.0,0.0,0.0,0.0,0.0
317.2,0.0,0.0,0.0,0.0,0.0,0.0
317.3,0.0,0.0,0.0,0.0,0.0,0.0
317.4,0.0,0.0,0.0,0.0,0.0,0.0
317.5,0.0,0.0,0.0,0.0,0.0,0.0
317.6,0.0,0.0,0.0,0.0,0.0,0.0
317.7,0.0,0.0,0.0,0.0,0.0,0.0
317.8,0.0,0.0,0.0,0.0,0.0,0.0
317.9,0.0,0.0,0.0,0.0,0.0,0.0
318.0,0.0,0.0,0.0,0.0,0.0,0.0
318.1,0.0,0.0,0.0,0.0,0.0,0.0
318.2,0.0,0.0,0.0,0.0,0.0,0.0
318.3,0.0,0.0,0.0,0.0,0.0,0.0
